 2016-12-23 11:23:08,923 [P10428/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 10ms)
 2016-12-23 11:23:08,923 [P10428/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2016-12-23 11:23:08,933 [P10428/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 9ms)
 2016-12-23 11:23:08,962 [P10428/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2016-12-23 11:23:08,970 [P10428/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 7ms)
 2016-12-23 11:23:08,970 [P10428/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2016-12-23 11:23:08,978 [P10428/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 8ms)
 2016-12-23 11:23:09,687 [P10428/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-12-23 11:23:09,823 [P10428/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-12-23 11:23:09,829 [P10428/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2016-12-23 11:23:09,841 [P10428/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2016-12-23 11:23:09,852 [P10428/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2016-12-23 11:23:09,862 [P10428/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 9ms)
 2016-12-23 11:23:09,967 [P10428/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2016-12-23 11:23:09,972 [P10428/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-12-23 11:23:09,995 [P10428/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1496ms)
 2016-12-23 11:23:10,129 [P10428/D2/T10] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:62845/umbraco (UmbracoModule request)
 2016-12-23 11:23:10,311 [P10428/D2/T11] INFO  umbraco.content - Load Xml from file...
 2016-12-23 11:23:10,313 [P10428/D2/T11] INFO  umbraco.content - Loaded Xml from file.
 2016-12-23 11:23:10,703 [P10428/D2/T10] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2016-12-23 11:23:10,718 [P10428/D2/T10] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 14ms)
 2016-12-23 11:23:13,554 [P10428/D2/T10] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:23:33,761 [P10428/D2/T11] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:24:10,343 [P10428/D2/T19] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2016-12-22 11:24:10
 2016-12-23 11:29:50,648 [P3652/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.5.6 application starting on HN-SD-0381-WK
 2016-12-23 11:29:50,663 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2016-12-23 11:29:50,673 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 10ms)
 2016-12-23 11:29:50,713 [P3652/D2/T1] INFO  Umbraco.Core.MainDom - Acquiring MainDom...
 2016-12-23 11:29:50,714 [P3652/D2/T1] INFO  Umbraco.Core.MainDom - Acquired MainDom.
 2016-12-23 11:29:50,718 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2016-12-23 11:29:50,953 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 235ms)
 2016-12-23 11:29:50,964 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2016-12-23 11:29:50,973 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 8ms)
 2016-12-23 11:29:50,973 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2016-12-23 11:29:50,983 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 9ms)
 2016-12-23 11:29:50,994 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2016-12-23 11:29:51,005 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 11ms)
 2016-12-23 11:29:51,005 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2016-12-23 11:29:51,017 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 11ms)
 2016-12-23 11:29:51,051 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2016-12-23 11:29:51,060 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 9ms)
 2016-12-23 11:29:51,061 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2016-12-23 11:29:51,068 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 7ms)
 2016-12-23 11:29:51,847 [P3652/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-12-23 11:29:51,987 [P3652/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-12-23 11:29:51,992 [P3652/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2016-12-23 11:29:52,004 [P3652/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2016-12-23 11:29:52,013 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2016-12-23 11:29:52,024 [P3652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 10ms)
 2016-12-23 11:29:52,132 [P3652/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2016-12-23 11:29:52,137 [P3652/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-12-23 11:29:52,160 [P3652/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1571ms)
 2016-12-23 11:29:52,265 [P3652/D2/T11] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:62845/umbraco (UmbracoModule request)
 2016-12-23 11:29:52,451 [P3652/D2/T11] INFO  umbraco.content - Load Xml from file...
 2016-12-23 11:29:52,453 [P3652/D2/T11] INFO  umbraco.content - Loaded Xml from file.
 2016-12-23 11:29:52,864 [P3652/D2/T11] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2016-12-23 11:29:52,876 [P3652/D2/T11] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 11ms)
 2016-12-23 11:29:56,137 [P3652/D2/T11] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:30:30,541 [P3652/D2/T18] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:30:40,299 [P3652/D2/T18] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:30:48,134 [P3652/D2/T18] INFO  UmbracoCms.Controllers.CategoryApiController - From the CategoryApiController.cs.
 2016-12-23 11:30:48,265 [P3652/D2/T18] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:30:52,519 [P3652/D2/T17] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2016-12-22 11:30:52
 2016-12-23 11:31:11,146 [P3652/D2/T11] INFO  UmbracoCms.Controllers.BaseUmbracoApiController - From the controller: 'CategoryApi', action: 'GetProducts', class: 'CategoryApiController.cs'.
 2016-12-23 11:31:11,146 [P3652/D2/T11] INFO  UmbracoCms.Controllers.BaseUmbracoApiController - category_id: '3'
 2016-12-23 11:31:23,036 [P3652/D2/T11] INFO  UmbracoCms.Controllers.CategoryApiController - From the CategoryApiController.cs.
 2016-12-23 11:31:23,111 [P3652/D2/T11] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:31:30,175 [P3652/D2/T11] INFO  UmbracoCms.Controllers.BaseSurfaceController - From the controller: 'ProductSurface', action: 'Index', class: 'ProductSurfaceController.cs'.
 2016-12-23 11:31:30,175 [P3652/D2/T11] INFO  UmbracoCms.Controllers.BaseUmbracoApiController - product_id: '0'
 2016-12-23 11:31:31,005 [P3652/D2/T11] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:31:33,997 [P3652/D2/T11] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:31:44,075 [P3652/D2/T21] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:31:52,702 [P3652/D2/T17] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:31:58,509 [P3652/D2/T16] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:32:00,160 [P3652/D2/T16] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:32:01,124 [P3652/D2/T16] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:32:01,669 [P3652/D2/T16] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:32:02,643 [P3652/D2/T17] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:32:03,742 [P3652/D2/T17] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:32:05,414 [P3652/D2/T17] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:32:06,297 [P3652/D2/T17] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:45:23,600 [P452/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.5.6 application starting on HN-SD-0381-WK
 2016-12-23 11:45:23,615 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2016-12-23 11:45:23,624 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 9ms)
 2016-12-23 11:45:23,665 [P452/D2/T1] INFO  Umbraco.Core.MainDom - Acquiring MainDom...
 2016-12-23 11:45:23,666 [P452/D2/T1] INFO  Umbraco.Core.MainDom - Acquired MainDom.
 2016-12-23 11:45:23,670 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2016-12-23 11:45:23,903 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 233ms)
 2016-12-23 11:45:23,915 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2016-12-23 11:45:23,922 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 7ms)
 2016-12-23 11:45:23,923 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2016-12-23 11:45:23,931 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 8ms)
 2016-12-23 11:45:23,941 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2016-12-23 11:45:23,952 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 11ms)
 2016-12-23 11:45:23,953 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2016-12-23 11:45:23,962 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 9ms)
 2016-12-23 11:45:23,990 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2016-12-23 11:45:23,997 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 7ms)
 2016-12-23 11:45:23,997 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2016-12-23 11:45:24,004 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 7ms)
 2016-12-23 11:45:24,737 [P452/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-12-23 11:45:24,878 [P452/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-12-23 11:45:24,884 [P452/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2016-12-23 11:45:24,896 [P452/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2016-12-23 11:45:24,905 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2016-12-23 11:45:24,914 [P452/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 9ms)
 2016-12-23 11:45:25,023 [P452/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2016-12-23 11:45:25,028 [P452/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-12-23 11:45:25,053 [P452/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1510ms)
 2016-12-23 11:45:25,158 [P452/D2/T10] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:62845/umbraco (UmbracoModule request)
 2016-12-23 11:45:25,345 [P452/D2/T10] INFO  umbraco.content - Load Xml from file...
 2016-12-23 11:45:25,347 [P452/D2/T10] INFO  umbraco.content - Loaded Xml from file.
 2016-12-23 11:45:25,738 [P452/D2/T10] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2016-12-23 11:45:25,751 [P452/D2/T10] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 13ms)
 2016-12-23 11:45:29,282 [P452/D2/T10] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:45:51,977 [P452/D2/T5] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 11:46:16,801 [P452/D2/T5] INFO  UmbracoCms.Controllers.CategoryApiController - From the CategoryApiController.cs.
 2016-12-23 11:46:25,381 [P452/D2/T18] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2016-12-22 11:46:25
 2016-12-23 11:47:49,888 [P452/D2/T11] INFO  UmbracoCms.Controllers.CategoryApiController - From the CategoryApiController.cs.
 2016-12-23 11:59:06,404 [P452/D2/T58] INFO  UmbracoCms.Controllers.BaseSurfaceController - From the controller: 'ProductSurface', action: 'Index', class: 'ProductSurfaceController.cs'.
 2016-12-23 11:59:06,404 [P452/D2/T58] INFO  UmbracoCms.Controllers.BaseUmbracoApiController - product_id: '0'
 2016-12-23 12:04:20,637 [P12652/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.5.6 application starting on HN-SD-0381-WK
 2016-12-23 12:04:20,651 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2016-12-23 12:04:20,663 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 11ms)
 2016-12-23 12:04:20,770 [P12652/D2/T1] INFO  Umbraco.Core.MainDom - Acquiring MainDom...
 2016-12-23 12:04:20,771 [P12652/D2/T1] INFO  Umbraco.Core.MainDom - Acquired MainDom.
 2016-12-23 12:04:20,775 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2016-12-23 12:04:20,976 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 201ms)
 2016-12-23 12:04:21,106 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2016-12-23 12:04:21,106 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
 2016-12-23 12:04:21,106 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2016-12-23 12:04:21,107 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 0ms)
 2016-12-23 12:04:21,118 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2016-12-23 12:04:21,162 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 44ms)
 2016-12-23 12:04:21,162 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2016-12-23 12:04:21,173 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 11ms)
 2016-12-23 12:04:21,306 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2016-12-23 12:04:21,306 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 0ms)
 2016-12-23 12:04:21,306 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2016-12-23 12:04:21,307 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 0ms)
 2016-12-23 12:04:22,179 [P12652/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-12-23 12:04:22,319 [P12652/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-12-23 12:04:22,387 [P12652/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2016-12-23 12:04:22,506 [P12652/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2016-12-23 12:04:22,518 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2016-12-23 12:04:22,519 [P12652/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 1ms)
 2016-12-23 12:04:22,648 [P12652/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2016-12-23 12:04:22,654 [P12652/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-12-23 12:04:22,681 [P12652/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 2102ms)
 2016-12-23 12:04:24,472 [P12652/D2/T12] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:62845/umbraco (UmbracoModule request)
 2016-12-23 12:04:24,847 [P12652/D2/T12] INFO  umbraco.content - Load Xml from file...
 2016-12-23 12:04:24,849 [P12652/D2/T12] INFO  umbraco.content - Loaded Xml from file.
 2016-12-23 12:04:25,237 [P12652/D2/T12] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2016-12-23 12:04:25,238 [P12652/D2/T12] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 0ms)
 2016-12-23 12:04:28,482 [P12652/D2/T19] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 12:04:50,858 [P12652/D2/T3] INFO  UmbracoCms.Controllers.BaseSurfaceController - From the controller: 'ProductSurface', action: 'Index', class: 'ProductSurfaceController.cs'.
 2016-12-23 12:04:50,858 [P12652/D2/T3] INFO  UmbracoCms.Controllers.BaseUmbracoApiController - product_id: '0'
 2016-12-23 12:04:51,227 [P12652/D2/T12] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2016-12-23 12:05:13,685 [P12652/D2/T12] INFO  UmbracoCms.Controllers.CategoryApiController - From the CategoryApiController.cs.
 2016-12-23 12:05:24,881 [P12652/D2/T18] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2016-12-22 12:05:24
 2016-12-23 12:17:06,051 [P13468/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.5.6 application starting on HN-SD-0381-WK
 2016-12-23 12:17:06,065 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2016-12-23 12:17:06,080 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 15ms)
 2016-12-23 12:17:06,119 [P13468/D2/T1] INFO  Umbraco.Core.MainDom - Acquiring MainDom...
 2016-12-23 12:17:06,120 [P13468/D2/T1] INFO  Umbraco.Core.MainDom - Acquired MainDom.
 2016-12-23 12:17:06,124 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2016-12-23 12:17:06,354 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 230ms)
 2016-12-23 12:17:06,364 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2016-12-23 12:17:06,372 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 7ms)
 2016-12-23 12:17:06,372 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2016-12-23 12:17:06,380 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 7ms)
 2016-12-23 12:17:06,390 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2016-12-23 12:17:06,399 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 9ms)
 2016-12-23 12:17:06,400 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2016-12-23 12:17:06,408 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 8ms)
 2016-12-23 12:17:06,434 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2016-12-23 12:17:06,442 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 8ms)
 2016-12-23 12:17:06,443 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2016-12-23 12:17:06,450 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 7ms)
 2016-12-23 12:17:07,178 [P13468/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-12-23 12:17:07,321 [P13468/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-12-23 12:17:07,327 [P13468/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2016-12-23 12:17:07,339 [P13468/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2016-12-23 12:17:07,348 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2016-12-23 12:17:07,358 [P13468/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 9ms)
